Manx,English
"  “Vel shiu coontey shoh yn slane seihll?” dooyrt yn voir. “Farkee[1] shiu gys nee shiu fakin yn uhllin as yn garey. Ta’d sheeney magh gys magher yn saggyrt. Vel shiu ooilley mooie?” dooyrt ee, girree seose dy yeeaghyn. “Cha vel ny-yeih; ta’n ooh smoo ayns shoh foast. Ta mee goaill yindys cre choud as ta shoh dy hassoo. Ta mee skee dy liooar jeh traa t’ayn;” agh ren ee soie sheese er yn ooh reesht.","     “Is this all the world, do you imagine?” said the mother. “Wait till you see the farmyard and the garden. They stretch down to the priest’s field. Are you all out?” she said, rising to look. “Not yet; the largest egg is still here. I wonder how long this is to last. I’m tired enough of it now,”” but she sat down on the egg again."
“Cre’n aght ta shiu geddyn er?” dooyrt shenn thunnag va er jeet dy akin ee. ,     “How are you getting on?” said an old duck who came to see her.
"     “Ta un ooh nagh vel guirt foast,” dooyrt ee. “Cha jean ee brishey. Agh jeeagh shiu er y chooid elley. Nagh vel ad ny thunnagyn beggey s’aalin ren shiu rieau fakin? T’ad co-caslys nyn ayr— ta cha neu-ghoogysagh, nagh vel eh dy bragh çheet dy chur shilley orrym!” ","     “There’s one egg that isn’t hatched yet,” she said. “It will not break. But look at the rest. Aren’t they the prettiest little ducklings you ever saw? They are the  image of their father— who is so unfeeling that he doesn’t ever come to visit me!”"
"     “Lhig dou fakin yn ooh nagh jean brishey,” dooyrt yn çhenn thunnag. “Cha vel dooyt erbee. nagh re ooh turkey ee. Va mish er ny chleayney dy guirr paart jeu keayrt, as lurg ooilley my charail as deinys rish ny feallagh aegey v’ad ayns aggle dy gholl ayns yn ushtey. Ren mee quankal as cluckal agh ooilley ayns fardail. Cha voddin geddyn ad dy gholl ayns yn ushtey. Lhig dou jeeaghyn er yn ooh. She ooh turkey ee shen. Gow my coyrle as faag e raad t’ee as ynsee ny paitçhyn elley dy snaue ayns yn ushtey.","     “Let me see the egg that will not break,” said the old duck. “There is no doubt. Isn’t it a turkey egg. I was enticed into hatching some of them once, and after all my care and weariness for the young folk they were afraid to go oin the water. I quacked and clucked, but all to no purpose. I couldn’t get them to go in the water. Let me look at the egg. That is a turkey egg. Take my advice leave it where it is and teach the other children to swim in the water.”"
"“Ta mee kiarail dy hoie urree tammylt beg elley,” dooyrt yn thunnag. “Myr ta mee er hoie choud dy hraa rolaue cha bee red beg dy laghyn elley veg.”","“I’m planning to sit on it a little while longer,” said the duck. “As I have sat so long before, a few days more won’t be anything.”"
"     “Gow dty choyrle hene,” dooyrt yn çhenn thunnag, as hie roie er e raad hene.","     “Very well, please yourself,” said the old duck, and she went her own way.."
"     Ec y jerrey ren yn ooh vooar brishey, as ren eean snaue magh, geam “Peep, peep.” V’eh feer vooar as graney! Ren yn çhenn thunnag goaill baght jeh as gra “T’eh feer vooar as graney as cha vel eh goll-rish yn chooid elley ayns ayrn erbee. Ta mee ayns yindys nee turkey eh ny dyn. Agh nee mayd fakin ayns traa gerrid, tra hig mayd gys yn ushtey. Shegin da goll ayn my she puttey eh ayn nee’m hene.”","     At last the great egg broke, and the chick crawled forth, calling “Peep, peep”. He was very big and ugly! The mother duck stared at him and said. “It’s very big and ugly and it is not at all like any of the others. I wonder if he is a turkey or not. Well, we shall see in a short while, when we get to the water— He must go in, even if I push him in myself.”"
" Er yn nah laa va’n ghrian soilshean dy sollys, as ren yn voir thunnag goaill ad gys yn ushtey as lheim ayn ec cheayrt.  “Quank. Quank!” dooyrt ee, as fer lurg fer elley ren ny thunnagyn beggey lheim ayn. Ren yn ushtey coodagh nyn ghing, agh haink ad seose reesht as snaue ad mygeayrt feer aghtal, geiyrt ad hene lesh nyn gassyn aashagh dy liooar; as va’n eean thunnag graney myrgeddin ayns yn ushtey, snaue mygeayrt ayns yn ushtey. ","On the next day Tte sun shone brightly, and the mother duck took them to the water and jumped at once. “Quack, quack!” she said, and one after another the little ducklings jumped in. The water covered their heads, but they came up again and swam about very abley, driving themselves with their legs easy enough, and the ugly duckling was also in the water, swimming around in the water."
"     “Ah,” dooyrt yn voir, “cha vel eh shen Turkey. Cre cha mie as t’eh gobbragh e chassyn, as cre cha jeeragh as t’eh cummal eh-hene. T’eh yn lhiannoo aym pene, as cha vel eh cha graney shen, lurg ooilley, myr nee shiu jeeaghyn dy mie er. Quank, quank! Tar-jee marym nish. as nee’m goaill shiu gys sheshaght oaasle mygeayrt thie yn erinagh. Agh shegin diu freayl feer faggys dou er yn oyr dy vod shiu ve stampit fo chosh; erskyn ooilley, bee-jee er nyn dwoaie jeh’n kayt.”","“Oh,” said the mother, “that is not a turkey. How well he uses his legs, and how erect he holds himself! He is my own child, and he is not that ugly after all, if you look at him properly. Quack, quack! Come with me now. I will take you to grand society around the the farmer’s house, but you must keep very close to me because you may be trodden underfoot; above all, beware of the cat.”"
"     Tra ren ad roshtyn gys yn uhllin, va lane arganey ayn; daa lught-thie, streeu mysh kione astan, va ec y jerrey currit lesh ersooyl ec y chayt. “Jeeagh shiu paitçhyn, shoh myr ta cliaghtey yn seihll,” dooyrt yn voir thunnag, gushtagh e beeal, son veagh ee er ve booiagh geddyn yn kione astan ee hene. “Tar-jee nish. Obbree shiu nyn gassyn, as lhig dou fakin cre cha mie as foddee shiu ve. Shegin diu croymmey nyn ghing gys yn çhenn thunnag shid; t’ee yn nane s’ooasle er ny ruggey jeu ooilley, as jeh fuill Spaainagh; shen-y-fa, t’ee mie jeh. Nagh vel shiu fakin dy vel clooid jiarg kianlt mysh yn lurgey, ta red feer stoamey, as onnor mooar da thunnag; t’eh jeeaghyn dy vel ad ayns aggle jeh coayl ee as dy vod enney ve ec dooinney as baagh urree. Tar jee nish, as ny jean shiu çhynda nyn ordaagyn stiagh; agh skeayl shiu nyn gassyn foddey veih-my-chelley, goll-rish nyn ayr as nyn moir, er yn aght shoh, nish croym-jee nyn mwannal  as abbyr-jee “Quank!”","     When they reached the farmyard, there was a much argument going on; two families; fighting for an eel’s head, which, after all, was carried off by the cat. “See, children, that is the way of the world,” said the mother duck, whetting her beak, for she would have liked the eel’s head herself. “Come, now, use your legs, and let me see how well you can behave. You must bow your heads to that old duck yonder; she is the highest born of them all and has Spanish blood; therefore she is well off. Don’t you see she has a red rag tied to her leg, which is something very grand and a great honor for a duck; it shows that every one is anxious not to lose her, and that she may be noticed by both man and beast. Come, now, don’t turn in your toes; but spread your feet wide apart, just like your father and mother, in this way; now bend your necks and say ‘Quack!'”"
"     Ren ny thunnagyn aegey jannoo myr ren ee gordrail daue, agh va ny thunagyn elley jeeaghyn dy geyre orroo, as gra rish y chelley, “Jeagh ayns shen, ta aalagh elley dy hunnagyn aegey çheet— myr nagh row dy liooar ayn ro-laue!  As cre’n fer aitt fer jiu. Cha vel shin laccal eh shen ayns shoh,” as eisht ren unnane jeu getlagh magh as mingey eh er yn wannal. ","     The ducklings did as they were bade, but the other ducks stared at them, and said to each other, “Look there, another brood of ducklings are coming—as if there weren’t enough before! And what a queer one one of them is. We don’t want him there here”; and then one of them flew out and bit him on the neck."
"     “Faag void eh,” dooyrt y voir, “cha vel eh jannoo assee erbee.” ","     “Let him alone,” said the mother; “he is not doing any harm.”"
"     “Ta, agh t’eh cha mooar as cha graney,” doort yn thunnag spiteoilagh, “as shegin da ve currit magh.”","     “Yes, but he is so big and ugly,” said the spiteful duck, “and he must be turned out.”"
"“Ta ny paitçhyn elley feer aalin,” doyrt yn çhenn thunnag lesh yn chlooid jiarg er e cass. “Ooilley agh yn fer shen. Bare lhiam dy voddagh y voir jannoo eh red beg s’aalin.”","     “The otherschildren are very pretty,” said the old duck with the red rag on her leg, “All but that one. I’d rather if his mother could make him a bit prettier.”"
"“Ta shen neu-phossible,” dooyrt yn voir. “Cha vel eh feer aalin, agh t’eh lhiannoo feer vie, as snaue ayns yn ushtey kiart cha mie as yn feallagh elley, as red beg share. Ta mish smooinaght dy jean eh gaase aalin foast. T’eh er ve rouyr traa ayns yn ooh, as shen yn oyr nagh vel eh jeant feer jesh,” as eisht ren ee stroogey yn mwannal echey as jannoo rea e edjaghyn, gra: “She fer-fyrryn eh. Shen-y-fa, cha vel eh monney madyr. Ta mish coontey dy jean eh gaase seose lajer son dy goaill kiarail jeh hene.”","“That is impossible, your grace,” said the mother. “He is not pretty, but he is a very good child, and swims just as well as the others, and even better. I think he will grow up pretty yet. He has been too much time in the egg, and that is why he isn’t formed very well;” and then she stroked his neck and smoothed the feathers, saying: “It is a drake. Therefore he is not of so much consequence. I reckon he will grow up strong for taking care of himself.”"
"“Ta ny thunnagyn elley jesh dy liooar,” dooyrt yn çhenn thunnag. “Nish jean shiu shiu hene ec y thie. as my nee shiu geddyn kione astan cur lesh hym’s eh.”","     “The other ducklings are nice enough,” said the old duck. “Now make yourself at home, and if you find an eel’s head you can bring it to me.”"
"     Myr shen ren ad jannoo ad hene ec y thie as va’d feer souyr; agh yn eean boght ren snaue ass yn ooh yn fer s’jerree jeh ooilley as va jeeaghyn cha graney, v’eh er ny vingey as er ny phuttey as lane faghid er ny yannoo jeh, cha nee liorish ny thunnagyn ny lomarkan, agh liorish kiarkyn as ooilley. ","     And so they made themselves at home and they were very comfortable; but the poor duckling who had crept out of his shell last of all and looked so ugly; he was nipped and pushed and made a lot of fun of, not only by the ducks but by hens and all."
"     “T’eh ro vooar,” v’ad ooilley gra; as yn kellagh turkey, quoi va er ve ruggit ayns yn seihll lesh spyrryn er, as coontey eh-hene ardreiltagh, ren sheiddey eh-hene magh myr lhong fo slane shiaull as ren getlagh er yn thunnag voght, as jannoo eh-hene jairg lesh sproght, myr shen cha row fys ec yn red beg boght cre’n raad dy gholl, as v’eh feer veevaynrey. ","     “He is too big,” they were all saying; and the turkey cock, who had been born into the world with spurs and fancied himself really a ruler, puffed himself out like a ship in full sail and flew at the poor duck, he made himself red with passion, so that the poor little thing did not know where to go, and was quite miserable. "
"     Myr shen v’eh goll er voish laa gys laa, gys ren eh gaase ny smessey as ny smessey, gys va’n eean  thunnag voght eiyrit mygeayrt ec dy chooilley unnane; as va eer e vraaraghyn as e huyraghyn neu-ghoogysagh da as gra rish. “y Chretoor graney, bare lhiam jinnagh yn kayt goaill oo.” As va e voir yeearee nagh row eh rieau er ve ruggit. Ren ny thunnagyn mingey eh, as va ny heïn chiark yeealley eh, as yn inneen va cur beaghey daue sprettal er lesh e cassyn. Gys, ec y jerrey, ren eh roie ersooyl, gagglagh ny ushagyn beggey va er yn chleigh tra ren eh getlagh harrish. ","     So it went on from day to day; until it got worse and worse, until the poor duckling was driven about by every one; and even his brothers and sisters were unkind to him and said to him, “Ah, you ugly creature, I wish the cat would get you” and his mother wished he had never been born. The ducks pecked him, the hen chicks were beating him, and the girl who fed them was pushing him with her feet. So at last he ran away, frightening the little birds that were on the hedge when he flew over."
"     “T’ad ayns aggle roym son dy vel mee cha graney,” dooyrt eh. Myr shen ren e jeih e hooilyn as getlagh ny sodjey jeh, gys haink e gys boayl va feer reeastaneagh, shuinyn as ushtey, raad va ymmodee thunnagyn feïe cummal. Ren eh furriaght ayns shen fud ny hoie, gennaghtyn feer skee as trimshagh.","     “They are afraid of me because I am so ugly,” he said. So he shut his eyes as flew farther off, until he came to a spot that was very desolate, rushes and water, where there were many wild ducks dwelling. There he remained the whole night, feeling very tired and sorrowful."
"     Ayns yn voghrey, tra ren ny thunnagyn feïe troggal ayns yn aer, ghow ad baght jeh nyn gomraag noa. “Cre’n cheint dy hunnag shuish?” dooyrt ad ooilley, çheet mygeayrt-y-mysh. ","    In the morning, when the wild ducks rose in the air, they stared at their new comrade. “What sort of a duck are you?” they all said, coming round him."
"     Ren e croamey y chione aghtal dy liooar, agh cha ren eh cur ansoor erbee daue. “Ta shiu erskyn thowse graney,”  dooyrt ny thunnagyn feïe, “agh cha vel shen madyr mannagh jean shiu poosey veg jeh’n lughtthie ainyn.”","     He bowed his head fine enough, but he did not give them any answer “You are exceedingly ugly,” said the wild ducks; “but that does not matter if you do not marry any of our family.”"
"Yn red boght. Cha row eh smooinagh er poosey; ooilley ny v’eh laccal va keid dy lhie fud ny shuinyn as dy iu paart jeh’n ushtey er yn reeastane. Lurg da ve daa laa er yn reeastane, haink daa ghuiy huggey, ny eïn guiy feïe, son cha row ad feer foddey ass ny oohyn, agh v’ad feer daaney. “Eaisht charrey,” dooyrt fer jeu rish yn eean thunnag “ta shuish cha graney gys s’laik lhiam shiu feer vie. Jean shiu goll mârin, as goll harrish yn aarkey? Cha vel eh feer foddey voish shoh boayl ta reeastane elley, as ayns shen ta ymmodee gioee feïe feer aalin, nagh vel poost foast. She caa diu dy gheddyn ben. Foddee shiu ve luckee foast, graney myr ta shiu.”","     The poor thing! He wasn’t thinking of marriage; all he wanted was permission to lie among the rushes and drink some of the water on the moor. After he had been on the moor two days, there came two wild geese, or rather goslings, for they weren’t long out of their eggs,  but they were very impertinent. “Listen, friend,” said one of them to the duckling; “you are so ugly that I like you very well. Will you go with us, and go over the ocean? Not far from here, where there is another moor, in there there are many very pretty wild geese, that aren’t married yet. It is a chance for you to get a wife. You may make be lucky yet, ugly as you are.”"
"     “Pop, pop,” ren eh clashtyn ayns yn aer, as ren yn daa ghuiy feïe tuittym marroo fud ny shuinyn as va’n ushtey er ny yannoo jiarg lesh yn uill oc. Ny lurg shen cha row veg agh “Pop, pop,” ry-chlashtyn foddey as gerrid, as ren shartanse dy ghuiy feïe girree seose ass ny shuinyn. ","     “Bang, bang,” he heard in the air, and the two wild geese fell dead among the rushes, and the water was reddened with their blood. After that, there was nothing but “Bang, bang,” to be heard far and wide, and several wild geese rose up from the rushes."
"As va’n sheean ry-chlashtyn ayns dy chooilley ayrn jeh’n reeastane, son va ny shelgeyryn er chombaasal yn reestane as va paart jeu ny hoie er banglanyn ny biljyn va erskyn ny shuinyn. As va jaagh gorrym yn phoodyr girree myr bodjalyn harrish dooid ny biljyn as va ymmydee moddee goll mygeayrt fud ny shuinyn. Kys ren ad gagglagh yn eean thunnag boght! Ren e çhyndaa ersooyl e chione dy ollaghey eh-hene as çheleeragh haink moddey er gerrey da lesh e veeal foshlit as e hengey croghey magh ass y veeal, as ny sooilyn londeyragh myr aile. Ren eh cur e stroin er gerrey da’n eean thunnag, jeeaghyn e eeaklyn birragh, as eisht hie eh roish ayns yn ushtey, fegooish jannoo assee da.","     The sound continued from every part of the moor, for the sportsmen had surrounded the moor, and some were even seated on branches of trees, overlooking the rushes. The blue smoke from the guns rose like clouds over the  trees, and many dogs were going around among the rushes. How they terrified the poor duckling! He turned away his head to hide himself, and at the same moment a dog came near him with his jaws open and his tongue hanging from his mouth, and his eyes glaring like fire. He thrust his nose close to the duckling, showing his sharp teeth, and then he went into the water, without doing him harm."
"     Ren yn thunnag osnaghey, gra; “Cre cha booisal as ta mish dy vel mee cha graney; cha jean moddey hene greimmey mee.” ","     The duck sighed, saying; “how thankful I am for being so ugly; even a dog will not bite me.”"
"     As myr shin ren eh lhie feagh, choud as va shottyn ny shelgeeryn jannoo sheean fud ny shuinyn, chouds va gunn lurg gunn er ny liggey harrish. V’eh anmagh er yn laa roish ren ooilley goaill shee, agh eer ec yn traa shen va’n red boght ayns aggle dy gleashagh. Ren eh farkiaght dy meen son tra liauyr, as eisht ren eh siyr dy gheddyn ersooyl voish yn reestane. Ren eh roie harrish ny magheryn as ny lheeantyn gys ren sterrym mooar girree as v’eh dolilee da dy streeu noi’nn gheay. ","And so he lay still, while the hunters’ shots sounded through the rushes, whilst gun after gun was fired over him. It was late in the day before all became peaceful, but even then the poor thing was afraid to move. He waited calmly for a long time, and then he hastened to get away from the moor. He ran over the fields and meadows till a great storm arose, and he could hardly struggle against the wind."
"     Er gerrey da’n oie haink eh gys thie beg boght va jeeaghyn aarloo dy huittym, as ynrican shassoo er yn oyr nagh voddagh eh jannoo seose e aigney quoi yn çheu dy huittym hoshiaght. Cha voddagh yn thunnag veg goll ny sodjey. Hoie eh sheese liorish yn thie, as eisht chur eh tastey nagh row yn dorrys ooilley cooidjagh jeight, er yn oyr dy row fer jeh ny jeushanyn brisht, as va fosley coon ec thoin yn dorrys, agh ve mooar dy liooar da dy gheddyn trooid, as hie e trooid yn fosley feer feagh, myr shen ren e gheddyn fastee son yn oie shen. Va shen ven as kayt fyrryn as kiark cummal ayns yn thie. Yn kayt fyrryn va’n venainshter gyllagh eh “My vac beg,” v’ee coontey mwarrane[2] (???) jeh; v’eh son soiagh seose e ghreeym as whirral as ceau smaylyn voish e fynney my v’eh stroogit yn raad aggairagh. Va’n chiark lesh lurgaghyn feer feer gayre, v’ee gyllagh ee “Çhuckee ny lurgaghyn giarey.” V’ee breh oohyn mie, as  va’n venainshter cha graihagh urree as dy beagh ee er ve yn lhiannoo ec hene. ","  Towards evening he reached a poor little cottage that seemed ready to fall, and only seemed to remain standing because it could not decide on which side to fall first. The duckling could go no farther. He sat down by the cottage, and then he noticed that the door was not quite closed, in consequence of one of the hinges being broken, and there was a narrow opening at the bottom  of the door, but is was large enough for him to get through, and he went through the opening very quietly, and so got a shelter for that night. There was an old woman, a tom-cat, and a hen living in the house. The tom-cat, who his mistress called “My little son,” she thought of him as a pet (???); he could raise his back, and purr, and throw out sparks from his fur if it were stroked the wrong way. The hen had very, very short legs, she called her “Chickie Short-legs.” She laid good eggs, and her mistress loved her as if she had been her own child."
     Ayns y voghery va’n fer joarree er ny gheddyn magh. As ren yn kayt goaill toshiaght dy whirral as yn chiark dy chluckal.,  In the morning the strange visitor was discovered; the cat began to purr and the hen to cluck.
"  “Cre hon ta ooilley yn sheean shoh?” dooyrt y çhenn ven jeeaghyn mygeayrt-y-mysh yn çhamyr. Agh cha row yn shilley eck feer vie; shen-y-fa tra honnick ee yn thunnag roauyr v’ayn ren ee smooinaght dy row ee er shaghyrn. “Ta mee jerkal nagh re drake ee, son eisht nee’m geddyn paart dy hoohyn thunnag. Shegin dou farkiaght as fakin.” Myr shen, va’n eean  Thunnag er ny lowal dy furriaght ayns yn thie son three shiaghteeyn; agh cha row veg dy hoohyn.  ","What is this all this noise for?” said the old woman, looking around about the room. But her sight was not very good; therefore when she saw the fat duckling she thought it had gone astray. “I hope it is not a drake, for then I shall have some ducks’ eggs. I must wait and see.”So the duckling was allowed to stay in the house for three weeks; but there weren’t any eggs."
"Nish va’n kayt Mainshter yn thie, as va’n chiark yn venainshter; as v’ad dy mennick gra,  “Shinnyn as yn seihll,” son v’ad credjal ad hene dy ve leih jeh’n seihll,  as yn leih share neesht. Ren yn thunnag smooinaght dy voddagh feallagh elley ve jeh caghlaa credjue er yn chooish, agh cha jinnagh yn chiark geaishtagh rish lheid ny dooytyn. ","Now the cat was the master of the house, and the hen was the mistress; and they often said, “We and the world,” for they believed themselves to be half the world, and the better half, too. The duckling thought that others might hold a different opinion on the subject, but the hen would not listen to such doubts."
“Vel shiu son breh oohyn?” ren ee briaght,     “Can you lay eggs?” she asked. 
     “Cha vod.”,     “No.” 
“Eisht bee shiu mie dy liooar dy ve nyn dost.”,“Then will you be good enough to be quiet.”
"     “Vod shiu troggal seose nyn dreeym, as whirral, ny ceau smaylyn magh?” Dooyrt yn kayt. ","“Can you raise your back, or purr, or throw out sparks?” said the cat. "
“Cha vod.”,     “No.” 
"“Eisht cha vel cairys erbee eu dy loayrt nyn aigney traa ta sleih creeney loayrt.” Myr shen ren yn thunnag soie ayns corneil, gennaghtyn feer cheaut sheesh; gys haink soilshean greiney stiagh as aer follan trooid yn fosley v’ayns yn dorrys, as eisht ghow eh lheid yn foddeeaght mooar dy ghoaill snaue ayns yn ushtey gys nagh voddagh eh fegooish ginsh eh da’n chiark. ","     “Then you have no right to express an opinion when sensible people are speaking.” So the duckling sat in a corner, feeling very low-spirited; but when the sunshine and the fresh air came into the room through the opening that was in the door, and then he began to feel such a great longing to go for a swim that he could not help telling of it to the hen."
"“Cre’n smooinaghtyn ommijagh!” dooyrt yn chiark. “Cha vel veg arragh eu dy yannoo; shen-y-fa ta shiu smooinaght er reddyn cha moal,” dooyrt yn chiark, “Dy voddagh shiu whirral, ny breh oohyn, yinnagh ny smooinaghtynyn shen gholl ersooyl.” ","“What an absurd idea!” said the hen. “You have nothing else to do; therefore you are thinking of such foolish fancies,” said the hen, “If you could purr or lay eggs, those thoughts would pass away.” "
"     “Agh t’eh cha taitnyssagh dy snaue mygeayrt ayns yn ushtey,” doyrt yn thunnag, “as feer eunyssagh dy ennaghtyn eh coodagh nyn gione tra ta shiu goll sheesh gys y ghrunt. ","     “But it is so delightful to swim about in the water,” said the duck, “and so refreshing to feel it close over your head while you dive down to the bottom.”"
"     “Taitnyssagh, dy jarroo!” dooyrt y chiark “shegin diu ve ass nyn dushtey! Brie shiu jeh’n chayt— t’eh yn cretoor s’creeney ta toiggal ayms jeh; brie shiu jeh cre’n aght yinnagh eh laccal dy snaue mygeayrt ayns yn ushtey, as gholl fo, son cha jeanym loayrt jeh my chreenaght hene. Brie shiu jeh’n çhenn ven, son cha vel unnane ayns yn seihll ny s’creeney na ish. Vel shiu smooinaghtyn dy beagh eh taitnys jee dy snaue as yn ushtey coodagh e kione? ","     “Delightful, indeed!” said the hen, “You must be crazy! Ask the cat—he is the cleverest animal I know; ask him how he would like to swim about on the water, or to dive under it, for I will not speak of my own opinion. Ask the old woman; there is no one in the world more clever than she is. Do you think she would relish swimming and letting the water close over her head?”"
"     “Cha vel shiu toiggal mee,” dooyrt yn thunnag.","     “You don’t understand me,” said the duckling."
"     “Cha vel shin toiggal shiu? Quoi foddagh toiggal shiu, ta mee yindys? Vel shiu coontey shiu hene ny s’creeney na yn kayt as yn çhenn ven?— Cha jeanym gra veg mychione aym pene. Ny smooinee er lheid yn voghtnid, lhiannoo, as chur shiu booise son yn luck mie eu da’n çhenn ven; dy vel shiu er ve goit stiagh ayns shoh. Nagh vel shiu ayns shamyr souyr, as ayns sheshaght veih fod shiu gynsagh red ennagh? Agh ta shiu taggloo dy mennick, as cha vel yn çheshaght eu feer taitnyssagh. Jean shiu mish y chredjal, ta mee loayrt ynrican son y vie eu. Foddym ginsh diu reddyn nagh vel taitnyssagh agh ta shen ynrican prowal jeh my aigney mie. Ta mee coyrlaghey shiu, er-y-fa shen, dy vreh oohyn, as dy ynsagh dy whirral cha thappee as fod shiu.”","     “We don’t understand you? Who could understand you, I wonder? Do you consider yourself more clever than the cat or the old woman?— I will say nothing of myself. Don’t imagine such nonsense, child, and give thanks for  your good fortune to the old woman; that you have been received here. Are you not in a comfortable room, and in society from which you may learn something? But you are a chat often, and your company is not very agreeable. Believe me, I speak only for your good. I may tell you unpleasant things, but that is only a proof of my goodwill. I advise you, therefore, to lay eggs and learn to purr as quickly as you can.”"
"     “Ta mee coontey dy jem magh ayns yn seihll reesht,” dooyrt yn thunnag. ","     “I reckon I’ll go out into the world again,” said the duckling."
"     “Nee, gow royd,” dooyrt yn chiark. Myr shen (ren) yn eean thunnag faagail yn thie, as ayns traa gerrid v’eh ayns yn ushtey raad v’eh son snaue as goll gys y ghrunt, agh va dy chooilley cretoor elley freayl ec reamys jeh,  er yn oyr dy row eh jeeaghyn cha graney. ","     “Yes, off you go,” said the hen. So the duckling left the cottage and soon found water on which it could swim and dive, but he was avoided by all other animals because of his ugly appearance."
"Haink yn ouyr, as ren ny dulliagyn ayns yn cheyll çhyndaa bwee goll-rish airh, eisht myr va’n geurey tayrn er-gerrey, ren yn gheay goaill ad as cassey ad mygeayrt ayns yn aer feeayr. As va ny bodjalyn trome lesh sniaghtey garroo, as va ny keshagyn sniaghtee croghey injil ayns yn aer, as va’n feeagh ny hassoo ayns yn rhennagh, geam, “Croak, croak.” V’eh cur fer[3] er-creau lesh feayraght dy yeeaghyn er. Va ooilley shoh feer neu-haitnyssagh da’n eean thunnag boght. ","     Autumn came, and the leaves in the forest turned to yellow, like gold; then, as winter approached, the wind took them and whirled them around in the cold air. And the clouds were heavy with hail, and the snowflakes were hanging low in the sky, and the raven stood among the bracken, crying, “Croak, croak.” It was making one shiver with cold to look at him. All this was very sad for the poor little duckling."
